StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined,NCESSchoolID1,NCESSchoolID2,NCESSchoolID3
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/25/21,03/03/21,,,,,,,,4,0,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/04/21,03/10/21,,,,,,,,4,0,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/11/21,03/17/21,,,,,,,,4,0,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/25/21,03/31/21,,,,,,,,4,0,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/01/21,04/07/21,,,,,,,,4,0,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/08/21,04/14/21,,,,,,,,4,0,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/15/21,04/21/21,,,,,,,,5,1,4,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/22/21,04/28/21,,,,,,,,8,3,5,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/29/21,05/05/21,,,,,,,,11,5,6,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/06/21,05/12/21,,,,,,,,11,5,6,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/13/21,05/19/21,,,,,,,,11,5,6,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/20/21,05/26/21,,,,,,,,11,5,6,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/27/21,06/02/21,,,,,,,,11,5,6,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/03/21,06/09/21,,,,,,,,12,5,7,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/10/21,06/16/21,,,,,,,,12,5,7,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/17/21,06/23/21,,,,,,,,12,5,7,,,,,,320006000114.0,,
Nevada,NV,School,No,Western High School,Regular school,320006000114,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/24/21,06/30/21,,,,,,,,13,5,8,,,,,,320006000114.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,11/12/20,11/18/20,,,,,,,,5,3,2,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,12/03/20,12/09/20,,,,,,,,12,10,2,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,12/10/20,12/16/20,,,,,,,,12,10,2,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,01/07/21,01/13/21,,,,,,,,16,12,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,01/14/21,01/20/21,,,,,,,,17,13,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,01/28/21,02/03/21,,,,,,,,17,13,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/04/21,02/10/21,,,,,,,,19,15,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/11/21,02/17/21,,,,,,,,19,15,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/18/21,02/24/21,,,,,,,,19,15,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/25/21,03/03/21,,,,,,,,20,16,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/04/21,03/10/21,,,,,,,,20,16,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/11/21,03/17/21,,,,,,,,20,16,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/18/21,03/24/21,,,,,,,,20,16,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/25/21,03/31/21,,,,,,,,21,17,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/01/21,04/07/21,,,,,,,,21,17,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/08/21,04/14/21,,,,,,,,21,17,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/15/21,04/21/21,,,,,,,,21,17,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/29/21,05/05/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/06/21,05/12/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/13/21,05/19/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/20/21,05/26/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/27/21,06/02/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,06/03/21,06/09/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine High School,Regular school,320051000267,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,06/24/21,06/30/21,,,,,,,,25,21,4,,,,,,320051000267.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,11/12/20,11/18/20,,,,,,,,2,1,1,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,12/03/20,12/09/20,,,,,,,,3,1,2,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,12/10/20,12/16/20,,,,,,,,3,1,2,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,01/07/21,01/13/21,,,,,,,,3,1,2,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,01/14/21,01/20/21,,,,,,,,3,1,2,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,01/28/21,02/03/21,,,,,,,,9,5,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/04/21,02/10/21,,,,,,,,20,16,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/11/21,02/17/21,,,,,,,,20,16,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/18/21,02/24/21,,,,,,,,20,16,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,02/25/21,03/03/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/04/21,03/10/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/11/21,03/17/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/18/21,03/24/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,03/25/21,03/31/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/01/21,04/07/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/08/21,04/14/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/15/21,04/21/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,04/29/21,05/05/21,,,,,,,,21,17,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/06/21,05/12/21,,,,,,,,22,18,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/13/21,05/19/21,,,,,,,,22,18,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/20/21,05/26/21,,,,,,,,22,18,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,05/27/21,06/02/21,,,,,,,,22,18,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,06/03/21,06/09/21,,,,,,,,22,18,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Pine Middle School,Regular school,320051000256,WHITE PINE COUNTY SCHOOL DISTRICT,Regular local school district,3200510,,Weekly,06/24/21,06/30/21,,,,,,,,22,18,4,,,,,,320051000256.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/08/21,04/14/21,,,,,,,,2,2,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/15/21,04/21/21,,,,,,,,2,2,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/22/21,04/28/21,,,,,,,,3,3,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/29/21,05/05/21,,,,,,,,3,3,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/06/21,05/12/21,,,,,,,,3,3,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/13/21,05/19/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/20/21,05/26/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/27/21,06/02/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/03/21,06/09/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/10/21,06/16/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/17/21,06/23/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,White Thurman Academy of the Arts Middle School,Regular school,320006000127,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/24/21,06/30/21,,,,,,,,4,4,0,,,,,,320006000127.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/22/21,04/28/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/29/21,05/05/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/06/21,05/12/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/13/21,05/19/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/20/21,05/26/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/27/21,06/02/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/03/21,06/09/21,,,,,,,,2,2,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/10/21,06/16/21,,,,,,,,3,3,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/17/21,06/23/21,,,,,,,,4,4,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Wilbur & Theresa Faiss Middle School,Regular school,320006000730,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/24/21,06/30/21,,,,,,,,4,4,0,,,,,,320006000730.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,11/19/20,11/25/20,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,11/26/20,12/02/20,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,12/03/20,12/09/20,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,12/17/20,12/23/20,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,12/24/20,12/30/20,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,12/31/20,01/06/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,01/07/21,01/13/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,01/14/21,01/20/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,01/21/21,01/27/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,01/28/21,02/03/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/04/21,02/10/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/11/21,02/17/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/18/21,02/24/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,02/25/21,03/03/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/04/21,03/10/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/11/21,03/17/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,03/25/21,03/31/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/01/21,04/07/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/08/21,04/14/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/15/21,04/21/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/22/21,04/28/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,04/29/21,05/05/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/06/21,05/12/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/13/21,05/19/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/20/21,05/26/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,05/27/21,06/02/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/03/21,06/09/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/10/21,06/16/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/17/21,06/23/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,Will Beckley Elementary School,Regular school,320006000116,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,06/24/21,06/30/21,,,,,,,,2,0,2,,,,,,320006000116.0,,
Nevada,NV,School,No,William K Moore Elementary School,Regular school,320006000508,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,10/15/20,10/21/20,,,,,,,,1,0,1,,,,,,320006000508.0,,
Nevada,NV,School,No,William K Moore Elementary School,Regular school,320006000508,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,10/22/20,10/28/20,,,,,,,,1,0,1,,,,,,320006000508.0,,
Nevada,NV,School,No,William K Moore Elementary School,Regular school,320006000508,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,10/29/20,11/04/20,,,,,,,,2,0,2,,,,,,320006000508.0,,
Nevada,NV,School,No,William K Moore Elementary School,Regular school,320006000508,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,11/05/20,11/11/20,,,,,,,,2,0,2,,,,,,320006000508.0,,
Nevada,NV,School,No,William K Moore Elementary School,Regular school,320006000508,CLARK COUNTY SCHOOL DISTRICT,Regular local school district,3200060,,Weekly,11/12/20,11/18/20,,,,,,,,2,0,2,,,,,,320006000508.0,,
